"","PROBEID","UNIPROT"
"56500","222125_s_at","Q9NXG6"
"56501","222126_at","A4D2D6"
"56502","222126_at","O95081"
"56503","222127_s_at","A0A024RDA9"
"56504","222127_s_at","Q9NV70"
"56505","222127_s_at","A0A024RDA1"
"56506","222128_at","Q8TEA1"
"56507","222129_at","B3KR51"
"56508","222129_at","Q8NC44"
"56509","222130_s_at","Q9UI43"
"56510","222130_s_at","V9HWJ9"
"56511","222131_x_at","Q8IXI1"
"56512","222132_s_at","A4D1U5"
"56513","222132_s_at","Q53H12"
"56514","222133_s_at","A0A0A0MQS0"
"56515","222133_s_at","A8MW92"
"56516","222133_s_at","Q9H8G4"
"56517","222133_s_at","A0A0A8K9A6"
"56518","222134_at","Q99489"
"56519","222135_at","B7Z6K7"
"56520","222136_x_at","A0A024R7P7"
"56521","222136_x_at","P17038"
"56522","222136_x_at","A0A087WSW2"
"56523","222136_x_at","A6NN14"
"56524","222137_at","Q6P1N0"
"56525","222138_s_at","Q9H1Z4"
"56526","222139_at",NA
"56527","222140_s_at","B7ZAQ6"
"56528","222140_s_at","P0CG08"
"56529","222140_s_at","X5D7G6"
"56530","222141_at","Q53GT1"
"56531","222142_at","A0A024R6T1"
"56532","222142_at","Q9NQC7"
"56533","222143_s_at","Q8NCE2"
"56534","222143_s_at","Q8WYY9"
"56535","222144_at","Q9P2E2"
"56536","222144_at","A0A0A0MRS8"
"56537","222145_at",NA
"56538","222146_s_at","B3KVA4"
"56539","222146_s_at","P15884"
"56540","222146_s_at","E9PH57"
"56541","222146_s_at","H3BTP3"
"56542","222146_s_at","A0A1B0GVR6"
"56543","222146_s_at","A0A1B0GWD5"
"56544","222146_s_at","A0A1B0GW91"
"56545","222146_s_at","H3BPJ7"
"56546","222146_s_at","A0A024R2C0"
"56547","222147_s_at","Q9H9F9"
"56548","222148_s_at","Q8IXI2"
"56549","222148_s_at","H7BXZ6"
"56550","222149_x_at",NA
"56551","222150_s_at","A4D1B5"
"56552","222151_s_at","Q96MT8"
"56553","222152_at","O75340"
"56554","222152_at","Q53FC3"
"56555","222152_at","A0A087WZ38"
"56556","222152_at","A0A024QZ42"
"56557","222153_at","Q9P2K5"
"56558","222153_at","A0A024R5Q6"
"56559","222154_s_at","A0A024R3V0"
"56560","222154_s_at","Q9NUQ6"
"56561","222154_s_at","B8ZZZ7"
"56562","222155_s_at","Q9HAB3"
"56563","222156_x_at","Q9ULG6"
"56564","222156_x_at","A0A024R5S7"
"56565","222157_s_at","Q8TAF3"
"56566","222157_s_at","A0A024R2L1"
"56567","222158_s_at","A0A024R5P9"
"56568","222158_s_at","Q9BSY9"
"56569","222158_s_at","A0A024R5P6"
"56570","222159_at",NA
"56571","222160_at","Q9ULX6"
"56572","222161_at","J3KNJ3"
"56573","222161_at","Q9Y3Q0"
"56574","222162_s_at","B2RB33"
"56575","222162_s_at","Q9UHI8"
"56576","222163_s_at","Q9BVQ7"
"56577","222164_at","A0A0S2Z3Q6"
"56578","222164_at","P11362"
"56579","222165_x_at","Q9BUW7"
"56580","222166_at","Q9BUW7"
"56581","222167_at",NA
"56582","222168_at",NA
"56583","222169_x_at","A8K2M8"
"56584","222169_x_at","Q9BRG2"
"56585","222170_at",NA
"56586","222171_s_at","Q96KN3"
"56587","222172_at","Q8IXF0"
"56588","222172_at","X5D2Q4"
"56589","222172_at","X5D988"
"56590","222172_at","X5D7M0"
"56591","222173_s_at","Q9BYX2"
"56592","222173_s_at","A0A024R166"
"56593","222174_at",NA
"56594","222175_s_at","Q6PKB8"
"56595","222175_s_at","Q96RN5"
"56596","222175_s_at","G3V1P5"
"56597","222175_s_at","B7Z2H7"
"56598","222176_at",NA
"56599","222177_s_at",NA
"56600","222178_s_at",NA
"56601","222179_at","Q99459"
"56602","222180_at",NA
"56603","222181_at","A0A024RBD8"
"56604","222181_at","B2RDX7"
"56605","222181_at","Q9NZN8"
"56606","222181_at","B3KTL6"
"56607","222181_at","F8VV52"
"56608","222182_s_at","A0A024RBD8"
"56609","222182_s_at","B2RDX7"
"56610","222182_s_at","Q9NZN8"
"56611","222182_s_at","B3KTL6"
"56612","222182_s_at","F8VV52"
"56613","222183_x_at","O95983"
"56614","222184_at",NA
"56615","222185_at","Q96KN3"
"56616","222186_at",NA
"56617","222187_x_at","Q13283"
"56618","222187_x_at","Q5U0Q1"
"56619","222187_x_at","Q6ZP53"
"56620","222188_at","Q5T114"
"56621","222188_at","Q9BU70"
"56622","222189_at","Q9C0C7"
"56623","222189_at","A0A075B6T1"
"56624","222190_s_at","A0A024QZE6"
"56625","222190_s_at","Q96GQ5"
"56626","222191_s_at","Q9UBV7"
"56627","222191_s_at","B3KMT1"
"56628","222192_s_at","A0A0A0MSH6"
"56629","222192_s_at","B4DS38"
"56630","222192_s_at","Q9H6V9"
"56631","222192_s_at","B4DRG3"
"56632","222192_s_at","B4DWE2"
"56633","222193_at","A0A0A0MSH6"
"56634","222193_at","B4DS38"
"56635","222193_at","Q9H6V9"
"56636","222193_at","B4DRG3"
"56637","222193_at","B4DWE2"
"56638","222194_at",NA
"56639","222195_s_at","Q5T114"
"56640","222195_s_at","Q9BU70"
"56641","222196_at",NA
"56642","222197_s_at",NA
"56643","222198_at",NA
"56644","222199_s_at","Q9NQY0"
"56645","222199_s_at","H7BYV6"
"56646","222199_s_at","E5RHU4"
"56647","222200_s_at","Q9NW68"
"56648","222201_s_at","Q9UKL3"
"56649","222202_at",NA
"56650","222203_s_at","Q53RX3"
"56651","222203_s_at","Q9HBH5"
"56652","222203_s_at","Q96P26"
"56653","222204_s_at","B7ZB55"
"56654","222204_s_at","F5H148"
"56655","222204_s_at","Q9NYV6"
"56656","222205_x_at",NA
"56657","222206_s_at","Q969V3"
"56658","222207_x_at",NA
"56659","222208_s_at",NA
"56660","222209_s_at","Q86UB9"
"56661","222210_at","Q8WXE0"
"56662","222210_at","B7Z9U5"
"56663","222210_at","C9JL75"
"56664","222210_at","Q12767"
"56665","222210_at","A0A024R8S6"
"56666","222211_x_at",NA
"56667","222212_s_at","Q96G23"
"56668","222213_x_at",NA
"56669","222214_at",NA
"56670","222215_at","H3BMC5"
"56671","222215_at","Q9NVC3"
"56672","222216_s_at","Q9NRX2"
"56673","222217_s_at","Q5K4L6"
"56674","222217_s_at","X6R3N0"
"56675","222218_s_at","Q9UKJ1"
"56676","222219_s_at","Q9H808"
"56677","222219_s_at","Q6PJM9"
"56678","222220_s_at","B4DXD0"
"56679","222220_s_at","E7ENJ7"
"56680","222220_s_at","A0A024R6Y0"
"56681","222220_s_at","Q2TAA8"
"56682","222221_x_at","B2R5U3"
"56683","222221_x_at","Q9H4M9"
"56684","222221_x_at","A0A024R571"
"56685","222222_s_at","Q9NSC5"
"56686","222223_s_at","A0A024R518"
"56687","222223_s_at","Q9UBH0"
"56688","222224_at","Q9H009"
"56689","222225_at",NA
"56690","222226_at",NA
"56691","222227_at",NA
"56692","222228_s_at","Q9NXW9"
"56693","222229_x_at",NA
"56694","222230_s_at","Q9NZ32"
"56695","222230_s_at","Q86SY7"
"56696","222231_s_at","Q96AG4"
"56697","222233_s_at","Q96SD1"
"56698","222233_s_at","B3KMX5"
"56699","222234_s_at","Q9H9R9"
"56700","222235_s_at","A0A0S2Z5K4"
"56701","222235_s_at","Q8N6G5"
"56702","222235_s_at","A0A0S2Z5F9"
"56703","222235_s_at","A0A0S2Z5F5"
"56704","222236_s_at","Q8TDY4"
"56705","222236_s_at","A0A024RAB1"
"56706","222236_s_at","B4DRP2"
"56707","222237_s_at","Q9UJU3"
"56708","222237_s_at","Q0VG01"
"56709","222238_s_at","Q9NP87"
"56710","222239_s_at","Q9UL03"
"56711","222239_s_at","B3KQH5"
"56712","222239_s_at","A0A024RDU0"
"56713","222240_s_at","Q9NPH2"
"56714","222240_s_at","A0A140VK73"
"56715","222241_at","Q9H7P6"
"56716","222241_at","A0A024R8B8"
"56717","222242_s_at","Q9Y337"
"56718","222243_s_at","Q14106"
"56719","222244_s_at",NA
"56720","222245_s_at",NA
"56721","222246_at",NA
"56722","222247_at",NA
"56723","222248_s_at","Q9Y6E7"
"56724","222249_at",NA
"56725","222250_s_at","Q9NVH2"
"56726","222251_s_at","B4DQS0"
"56727","222251_s_at","Q9UKD1"
"56728","222252_x_at","B4DZF6"
"56729","222252_x_at","Q59F94"
"56730","222252_x_at","Q9NRR5"
"56731","222253_s_at",NA
"56732","222254_at",NA
"56733","222255_at","Q9BXM0"
"56734","222256_s_at","P0C870"
"56735","222256_s_at","P0C869"
"56736","222257_s_at","Q9BYF1"
"56737","222258_s_at","Q9P0V3"
"56738","222259_s_at","Q9Y5K1"
"56739","222260_at",NA
"56740","222261_at","A8K5C2"
"56741","222261_at","Q6P9B6"
"56742","222262_s_at","Q9HBU6"
"56743","222263_at","A0A024R7G7"
"56744","222263_at","Q96K37"
"56745","222264_at","Q1KMD3"
"56746","222265_at","Q6PJP3"
"56747","222265_at","Q8IZW8"
"56748","222266_at",NA
"56749","222267_at","Q96SK2"
"56750","222267_at","A0A140VJX5"
"56751","222268_x_at","Q9HC84"
"56752","222269_at","Q6UXV4"
"56753","222270_at","Q5MIZ7"
"56754","222271_at",NA
"56755","222272_x_at","Q9Y6U3"
"56756","222273_at","Q9BWT3"
"56757","222274_at",NA
"56758","222275_at","Q9NP92"
"56759","222276_at","Q6P1Q9"
"56760","222277_at","Q58A44"
"56761","222278_at","A0A1B0GTQ4"
"56762","222278_at","A0A223PZB9"
"56763","222279_at",NA
"56764","222280_at",NA
"56765","222281_s_at","Q6ZWK4"
"56766","222282_at",NA
"56767","222283_at","B7Z8E1"
"56768","222283_at","F8WEZ9"
"56769","222283_at","Q8WV37"
"56770","222284_at",NA
"56771","222285_at",NA
"56772","222286_at","Q92966"
"56773","222287_at","Q8IVK2"
"56774","222287_at","Q13061"
"56775","222287_at","H9ME53"
"56776","222288_at",NA
"56777","222289_at","Q96PR1"
"56778","222289_at","A0A024RBF2"
"56779","222289_at","A0A024RBE3"
"56780","222289_at","A0A024RBA5"
"56781","222290_at",NA
"56782","222291_at","A5PLN7"
"56783","222292_at","A0A0S2Z3C7"
"56784","222292_at","P25942"
"56785","222292_at","Q6P2H9"
"56786","222292_at","A0A0S2Z349"
"56787","222293_at","Q8NFZ8"
"56788","222294_s_at","A2RU94"
"56789","222294_s_at","P51159"
"56790","222295_x_at",NA
"56791","222296_at",NA
"56792","222297_x_at","A0A024QZD1"
"56793","222297_x_at","Q07020"
"56794","222298_at",NA
"56795","222299_x_at",NA
"56796","222300_at",NA
"56797","222301_at","Q13536"
"56798","222302_at",NA
"56799","222303_at",NA
"56800","222304_x_at",NA
"56801","222305_at","P52789"
"56802","222306_at",NA
"56803","222307_at",NA
"56804","222308_x_at",NA
"56805","222309_at","A0A024R026"
"56806","222309_at","Q9GZU0"
"56807","222310_at","O95104"
"56808","222311_s_at","O95104"
"56809","222312_s_at",NA
"56810","222313_at",NA
"56811","222314_x_at",NA
"56812","222315_at",NA
"56813","222316_at",NA
"56814","222317_at","A7E2E5"
"56815","222317_at","Q13370"
"56816","222318_at","Q6AW86"
"56817","222319_at",NA
"56818","222320_at",NA
"56819","222321_at","P50052"
"56820","222322_at",NA
"56821","222323_at",NA
"56822","222324_at",NA
"56823","222325_at",NA
"56824","222326_at",NA
"56825","222327_x_at",NA
"56826","222328_x_at",NA
"56827","222329_x_at",NA
"56828","222330_at",NA
"56829","222331_at",NA
"56830","222332_at",NA
"56831","222333_at","A0A024R2U1"
"56832","222333_at","Q60I27"
"56833","222334_at","Q6ZWK4"
"56834","222335_at",NA
"56835","222336_at","A0A024R9S4"
"56836","222336_at","Q96QK8"
"56837","222337_at",NA
"56838","222338_x_at",NA
"56839","222339_x_at",NA
"56840","222340_at",NA
"56841","222341_x_at",NA
"56842","222342_at",NA
"56843","222343_at","O43521"
"56844","222343_at","A0A0A0MRE7"
"56845","222343_at","A0A0C4DH20"
"56846","222344_at",NA
"56847","222345_at","Q5UCC4"
"56848","222346_at","P25391"
"56849","222347_at",NA
"56850","222348_at","J3QT34"
"56851","222348_at","B4DS23"
"56852","222348_at","O15021"
"56853","222348_at","B4DKT8"
"56854","222348_at","E7EX28"
"56855","222348_at","Q6T2V4"
"56856","222348_at","B4DSE5"
"56857","222349_x_at",NA
"56858","222350_at",NA
"56859","222351_at","P30154"
"56860","222352_at","A0A0C4DGU8"
"56861","222352_at","Q5XUX0"
"56862","222353_at","Q9UGP4"
"56863","222354_at","Q9Y624"
"56864","222354_at","Q6FIB4"
"56865","222355_at",NA
"56866","222356_at",NA
"56867","222357_at","Q9HC78"
"56868","222357_at","B2RCW4"
"56869","222358_x_at",NA
"56870","222359_x_at","A0A024R292"
"56871","222359_x_at","Q06136"
"56872","222360_at","B3KWP1"
"56873","222360_at","Q9H2P9"
"56874","222361_at",NA
"56875","222362_at","A4D2D6"
"56876","222362_at","O95081"
"56877","222363_at",NA
"56878","222364_at","Q8WWI5"
"56879","222364_at","A0A024R151"
"56880","222365_at","Q5QJ74"
"56881","222366_at",NA
"56882","222367_at",NA
"56883","222368_at",NA
"56884","222369_at","Q86UY6"
"56885","222369_at","A0A024R5C6"
"56886","222370_x_at",NA
"56887","222371_at",NA
"56888","222372_at","Q96QZ7"
"56889","222373_at",NA
"56890","222374_at","B2R8L3"
"56891","222374_at","B7Z3H4"
"56892","222374_at","Q68DS0"
"56893","222374_at","Q9Y297"
"56894","222374_at","A0A0S2Z4P6"
"56895","222375_at",NA
"56896","222376_at",NA
"56897","222377_at","O75333"
"56898","222378_at",NA
"56899","222379_at","A5H1P5"
"56900","222379_at","Q8WWG9"
"56901","222380_s_at","O75340"
"56902","222380_s_at","Q53FC3"
"56903","222380_s_at","A0A087WZ38"
"56904","222380_s_at","A0A024QZ42"
"56905","222381_at",NA
"56906","222382_x_at","Q92621"
"56907","222383_s_at","Q9BYJ1"
"56908","222384_at",NA
"56909","222385_x_at","B3KME8"
"56910","222385_x_at","B3KNF6"
"56911","222385_x_at","P61619"
"56912","222386_s_at","P61923"
"56913","222386_s_at","A0A024RB72"
"56914","222387_s_at","Q96QK1"
"56915","222388_s_at","Q96QK1"
"56916","222389_s_at","Q9BTA9"
"56917","222390_at","Q9BTA9"
"56918","222391_at","Q9NV96"
"56919","222392_x_at","Q96FX8"
"56920","222393_s_at","E7EQ69"
"56921","222393_s_at","Q9GZZ1"
"56922","222394_at","Q8WUM4"
"56923","222395_s_at","Q9H832"
"56924","222396_at","Q9UK76"
"56925","222397_at","B3KX19"
"56926","222397_at","Q15029"
"56927","222398_s_at","B3KX19"
"56928","222398_s_at","Q15029"
"56929","222399_s_at","A0A024QYS2"
"56930","222399_s_at","Q9HD45"
"56931","222400_s_at","Q9BV57"
"56932","222401_s_at","O95807"
"56933","222401_s_at","Q7RU07"
"56934","222401_s_at","B7Z5M7"
"56935","222402_at","Q9Y244"
"56936","222403_at","Q9Y6C9"
"56937","222403_at","B4DHQ0"
"56938","222404_x_at","Q9P035"
"56939","222404_x_at","H3BRL8"
"56940","222405_at","Q9P035"
"56941","222405_at","H3BRL8"
"56942","222406_s_at","A0A024RAC2"
"56943","222406_s_at","Q9NPJ4"
"56944","222407_s_at","A0A0C4DGM5"
"56945","222407_s_at","Q9H2Y7"
"56946","222408_s_at","P62699"
"56947","222409_at","Q9ULV4"
"56948","222409_at","A0A024RBI5"
"56949","222410_s_at","Q9UNH7"
"56950","222410_s_at","A0A0A0MRI2"
"56951","222411_s_at","Q9UNL2"
"56952","222411_s_at","C9J365"
"56953","222412_s_at","Q9UNL2"
"56954","222412_s_at","C9J365"
"56955","222413_s_at","Q8NEZ4"
"56956","222414_at","Q8NEZ4"
"56957","222415_at","Q8NEZ4"
"56958","222416_at","P54886"
"56959","222417_s_at","Q6P5V6"
"56960","222417_s_at","Q9Y5X3"
"56961","222418_s_at","A0A024R2F9"
"56962","222418_s_at","Q9BTV4"
"56963","222419_x_at","P62256"
"56964","222419_x_at","A4D1L5"
"56965","222420_s_at","P62256"
"56966","222420_s_at","A4D1L5"
"56967","222421_at","P62256"
"56968","222421_at","A4D1L5"
"56969","222422_s_at","Q9BT67"
"56970","222423_at","Q9BT67"
"56971","222424_s_at","Q9H1E3"
"56972","222425_s_at","B4DEM9"
"56973","222425_s_at","Q9Y2S7"
"56974","222426_at","Q9BPZ7"
"56975","222426_at","A0A024R863"
"56976","222427_s_at","B4E266"
"56977","222427_s_at","Q9P2J5"
"56978","222427_s_at","B4DER1"
"56979","222428_s_at","B4E266"
"56980","222428_s_at","Q9P2J5"
"56981","222428_s_at","B4DER1"
"56982","222429_at","Q9UJU6"
"56983","222429_at","B4DUF9"
"56984","222430_s_at","Q9Y5A9"
"56985","222431_at","A0A024R297"
"56986","222431_at","Q9Y657"
"56987","222432_s_at","Q96A33"
"56988","222433_at","Q8N8S7"
"56989","222434_at","Q8N8S7"
"56990","222435_s_at","Q9Y385"
"56991","222436_s_at","Q9Y3E7"
"56992","222436_s_at","O00237"
"56993","222437_s_at","Q9Y3E7"
"56994","222438_at","Q9NPJ6"
"56995","222438_at","A0A024RDY7"
"56996","222439_s_at","Q9Y2W1"
"56997","222440_s_at","Q9Y2W1"
"56998","222441_x_at","Q9Y3B1"
"56999","222442_s_at","A0A024R2D4"
"57000","222442_s_at","Q9NVJ2"
"57001","222443_s_at","A0A023T787"
"57002","222443_s_at","Q9Y5S9"
"57003","222444_at","A0A024RCF9"
"57004","222444_at","Q9UH62"
"57005","222445_at","Q9NUM3"
"57006","222445_at","B4DDK0"
"57007","222445_at","M0QX28"
"57008","222445_at","C4N9M8"
"57009","222446_s_at","Q9Y5Z0"
"57010","222447_at","Q9H1A3"
"57011","222448_s_at","P30085"
"57012","222448_s_at","B2R6S5"
"57013","222449_at","Q969W9"
"57014","222449_at","Q5JY37"
"57015","222450_at","Q969W9"
"57016","222450_at","Q5JY37"
"57017","222451_s_at","Q9Y397"
"57018","222452_s_at","Q9HC44"
"57019","222453_at","Q53TN4"
"57020","222454_s_at","J3KNQ4"
"57021","222454_s_at","Q9NVD7"
"57022","222455_s_at","J3KNQ4"
"57023","222455_s_at","Q9NVD7"
"57024","222456_s_at","Q9UHB6"
"57025","222457_s_at","Q9UHB6"
"57026","222458_s_at","Q9H9L7"
"57027","222459_at","Q9H9L7"
"57028","222460_s_at","A0A024R6T8"
"57029","222460_s_at","Q9GZU8"
"57030","222461_s_at","A8KAQ8"
"57031","222461_s_at","O95714"
"57032","222462_s_at","B7Z3Z4"
"57033","222462_s_at","Q5W9H2"
"57034","222462_s_at","B7Z3K2"
"57035","222462_s_at","P56817"
"57036","222462_s_at","A0A024R3D7"
"57037","222462_s_at","A0A024R3D5"
"57038","222462_s_at","A0A024R3E8"
"57039","222462_s_at","A0A024R3F9"
"57040","222463_s_at","B7Z3Z4"
"57041","222463_s_at","Q5W9H2"
"57042","222463_s_at","B7Z3K2"
"57043","222463_s_at","P56817"
"57044","222463_s_at","A0A024R3D7"
"57045","222463_s_at","A0A024R3D5"
"57046","222463_s_at","A0A024R3E8"
"57047","222463_s_at","A0A024R3F9"
"57048","222464_s_at","A0A0S2Z5P5"
"57049","222464_s_at","Q9BTE3"
"57050","222465_at","A0A024R5U8"
"57051","222465_at","Q9UHA3"
"57052","222466_s_at","A0A024RBG3"
"57053","222466_s_at","Q9Y6G3"
"57054","222467_s_at","Q5H9R7"
"57055","222467_s_at","A0A024R5F3"
"57056","222467_s_at","H7BXH2"
"57057","222468_at","Q8IZA0"
"57058","222469_s_at","B3KR28"
"57059","222469_s_at","Q9H0E2"
"57060","222469_s_at","E9PNS3"
"57061","222469_s_at","F2Z2Y8"
"57062","222469_s_at","Q8N8J5"
"57063","222469_s_at","Q6FIE9"
"57064","222470_s_at","Q9NVA1"
"57065","222470_s_at","Q3KRB6"
"57066","222470_s_at","B7Z314"
"57067","222471_s_at","Q9P0J7"
"57068","222472_at","Q6ULP2"
"57069","222472_at","Q53GW0"
"57070","222473_s_at","Q96RT1"
"57071","222474_s_at","Q549C5"
"57072","222474_s_at","Q9NS69"
"57073","222475_at","Q9UHR5"
"57074","222475_at","A0A024R8R0"
"57075","222476_at","Q9ULM6"
"57076","222477_s_at","Q9NS93"
"57077","222478_at","Q86VN1"
"57078","222479_s_at","E9PHI6"
"57079","222479_s_at","Q9Y6G9"
"57080","222480_at","Q7Z7E8"
"57081","222481_at","B2R4A9"
"57082","222481_at","Q9Y5J6"
"57083","222482_at","Q9BWW4"
"57084","222482_at","Q9NW25"
"57085","222483_at","A0A024QZ77"
"57086","222483_at","Q96C19"
"57087","222484_s_at","O95715"
"57088","222485_at","Q00688"
"57089","222486_s_at","B2RB33"
"57090","222486_s_at","Q9UHI8"
"57091","222487_s_at","Q71UM5"
"57092","222488_s_at","Q9NSJ5"
"57093","222488_s_at","Q9UJW0"
"57094","222488_s_at","A0A0S2Z5D4"
"57095","222489_s_at","Q96S55"
"57096","222490_at","Q9NVU0"
"57097","222490_at","A0A0C4DH01"
"57098","222491_at","Q68CP4"
"57099","222491_at","Q8IVU6"
"57100","222492_at","F2Z2Y4"
"57101","222492_at","V9HWC3"
"57102","222492_at","O00764"
"57103","222493_s_at","A0A024RD12"
"57104","222493_s_at","Q9H8U3"
"57105","222493_s_at","E2QRF5"
"57106","222494_at","A0A024R6I1"
"57107","222494_at","O00409"
"57108","222495_at","Q9NRX6"
"57109","222495_at","A0A024R096"
"57110","222496_s_at","A0AV96"
"57111","222497_x_at","C9JA08"
"57112","222497_x_at","Q96D46"
"57113","222498_at","Q9H6S1"
"57114","222499_at","Q9Y3D3"
"57115","222500_at","A0A024RCX8"
"57116","222500_at","Q9Y3C6"
"57117","222501_s_at","Q9BWE0"
"57118","222501_s_at","A0A090N8H1"
"57119","222502_s_at","P61960"
"57120","222503_s_at","A0A0S2Z5E0"
"57121","222503_s_at","Q9HAD4"
"57122","222504_s_at","O43402"
"57123","222504_s_at","Q53Y03"
"57124","222505_at","Q8WVP7"
"57125","222506_at","Q8WVP7"
"57126","222507_s_at","Q9NQ34"
"57127","222507_s_at","B7Z6P5"
"57128","222507_s_at","Q543A1"
"57129","222508_s_at","A0A024RDW4"
"57130","222508_s_at","Q9NWB6"
"57131","222509_s_at","Q6DD87"
"57132","222509_s_at","Q499Z4"
"57133","222510_s_at","Q9H000"
"57134","222511_x_at","Q9UNN5"
"57135","222512_at","H3BM74"
"57136","222512_at","Q9Y5A7"
"57137","222512_at","H3BM14"
"57138","222512_at","A0A090N8Q5"
"57139","222513_s_at","Q9BX66"
"57140","222513_s_at","B4DTX5"
"57141","222514_at","B4DQ03"
"57142","222514_at","B4DQG4"
"57143","222514_at","Q9HB90"
"57144","222515_x_at","Q9HC07"
"57145","222516_at","A0A024QZR5"
"57146","222516_at","Q9Y2T2"
"57147","222516_at","B4DRN6"
"57148","222517_at","A0A024QZR5"
"57149","222517_at","Q9Y2T2"
"57150","222517_at","B4DRN6"
"57151","222518_at","Q59FR3"
"57152","222518_at","Q86TH5"
"57153","222518_at","Q9Y6D5"
"57154","222519_s_at","Q9NWB7"
"57155","222520_s_at","Q9NWB7"
"57156","222521_x_at","O95298"
"57157","222521_x_at","A0A024R5K6"
"57158","222521_x_at","A0A087WUM3"
"57159","222521_x_at","E9PQ53"
"57160","222521_x_at","A0A087WY27"
"57161","222522_x_at","A0A024RD03"
"57162","222522_x_at","P82664"
"57163","222522_x_at","B4DP77"
"57164","222523_at","Q9HC62"
"57165","222524_s_at","Q9HC62"
"57166","222524_s_at","F6TX30"
"57167","222524_s_at","Q9NWX5"
"57168","222525_s_at","G3V121"
"57169","222525_s_at","Q86WR0"
"57170","222526_at","A0A024R7M6"
"57171","222526_at","Q86YP4"
"57172","222526_at","A0A024R7K7"
"57173","222527_s_at","Q9NW64"
"57174","222528_s_at","Q71JB2"
"57175","222528_s_at","Q9NYZ2"
"57176","222529_at","Q71JB2"
"57177","222529_at","Q9NYZ2"
"57178","222530_s_at","B7Z3W9"
"57179","222530_s_at","Q9NPJ1"
"57180","222531_s_at","A0A024R654"
"57181","222531_s_at","Q9H0R1"
"57182","222531_s_at","E7EQ45"
"57183","222532_at","Q549N5"
"57184","222532_at","Q9Y5M8"
"57185","222533_at","Q96SW2"
"57186","222533_at","A0A024R2H8"
"57187","222534_s_at","Q27J81"
"57188","222535_at","Q27J81"
"57189","222536_s_at","Q7L9C8"
"57190","222536_s_at","Q9H8N7"
"57191","222537_s_at","Q9NRR8"
"57192","222538_s_at","Q9UKG1"
"57193","222539_at","A0A024R601"
"57194","222539_at","Q9NWW5"
"57195","222540_s_at","Q05DG0"
"57196","222540_s_at","Q96T23"
"57197","222541_at","Q05DG0"
"57198","222541_at","Q96T23"
"57199","222542_x_at","A0A024R3S3"
"57200","222542_x_at","Q8NI60"
"57201","222543_at","Q9BUN8"
"57202","222543_at","E5RGY0"
"57203","222543_at","A0A024R9G3"
"57204","222544_s_at","Q9BZ95"
"57205","222545_s_at","B4DU43"
"57206","222545_s_at","Q8TBM7"
"57207","222545_s_at","A0A087WZM8"
"57208","222546_s_at","Q9H6S3"
"57209","222547_at","O95819"
