Entry	Entry name	Gene names
Q7Z6G8	ANS1B_HUMAN	ANKS1B
Q7Z6J0	SH3R1_HUMAN	SH3RF1 KIAA1494 POSH POSH1 RNF142 SH3MD2
Q7Z6K1	THAP5_HUMAN	THAP5
Q7Z6L0	PRRT2_HUMAN	PRRT2
Q7Z6M4	MTEF4_HUMAN	MTERF4 MTERFD2 HSPC096
Q7Z6Z7	HUWE1_HUMAN	HUWE1 KIAA0312 KIAA1578 UREB1 HSPC272
Q7Z7A1	CNTRL_HUMAN	CNTRL CEP1 CEP110
Q7Z7A4	PXK_HUMAN	PXK
Q7Z7B0	FLIP1_HUMAN	FILIP1 KIAA1275
Q7Z7C8	TAF8_HUMAN	TAF8 TAFII43 TBN
Q7Z7F0	KHDC4_HUMAN	KHDC4 BLOM7 KIAA0907 SNORA80EHG
Q7Z7F7	RM55_HUMAN	MRPL55 UNQ5835/PRO19675
Q7Z7H3	CATIP_HUMAN	CATIP C2orf62
Q7Z7H8	RM10_HUMAN	MRPL10 MRPL8 RPML8
Q7Z7J5	DPPA2_HUMAN	DPPA2 PESCRG1
Q7Z7K0	COXM1_HUMAN	CMC1 C3orf68
Q7Z7K6	CENPV_HUMAN	CENPV PRR6
Q7Z7L1	SLN11_HUMAN	SLFN11
Q7Z7N9	T179B_HUMAN	TMEM179B
Q86SE8	NPM2_HUMAN	NPM2
Q86SE9	PCGF5_HUMAN	PCGF5 RNF159
Q86SG2	ANR23_HUMAN	ANKRD23 DARP
Q86SQ0	PHLB2_HUMAN	PHLDB2 LL5B
Q86SQ4	AGRG6_HUMAN	ADGRG6 DREG GPR126 VIGR
Q86SQ7	SDCG8_HUMAN	SDCCAG8 CCCAP NPHP10 HSPC085
Q86SU0	ILDR1_HUMAN	ILDR1
Q86SX6	GLRX5_HUMAN	GLRX5 C14orf87
Q86T24	KAISO_HUMAN	ZBTB33 KAISO ZNF348
Q86T26	TM11B_HUMAN	TMPRSS11B HATL5
Q86T82	UBP37_HUMAN	USP37 KIAA1594
Q86TG7	PEG10_HUMAN	PEG10 EDR KIAA1051 MAR2 MART2 MEF3L1 RGAG3
Q86TI2	DPP9_HUMAN	DPP9 DPRP2
Q86TJ5	ZN554_HUMAN	ZNF554
Q86TM6	SYVN1_HUMAN	SYVN1 HRD1 KIAA1810
Q86TP1	PRUN1_HUMAN	PRUNE1 PRUNE
Q86TS9	RM52_HUMAN	MRPL52
Q86TV6	TTC7B_HUMAN	TTC7B TTC7L1
Q86TX2	ACOT1_HUMAN	ACOT1 CTE1
Q86U42	PABP2_HUMAN	PABPN1 PAB2 PABP2
Q86U44	MTA70_HUMAN	METTL3 MTA70
Q86UA6	RIP_HUMAN	RPAIN RIP
Q86UD0	SAPC2_HUMAN	SAPCD2 C9orf140
Q86UD3	MARH3_HUMAN	MARCHF3 MARCH3 RNF173
Q86UE4	LYRIC_HUMAN	MTDH AEG1 LYRIC
Q86UE6	LRRT1_HUMAN	LRRTM1 UNQ675/PRO1309
Q86UE8	TLK2_HUMAN	TLK2
Q86UF1	TSN33_HUMAN	TSPAN33 PEN
Q86UK5	LBN_HUMAN	EVC2 LBN
Q86UL3	GPAT4_HUMAN	GPAT4 AGPAT6 TSARG7 UNQ551/PRO1108
Q86UL8	MAGI2_HUMAN	MAGI2 ACVRINP1 AIP1 KIAA0705
Q86UP2	KTN1_HUMAN	KTN1 CG1 KIAA0004
Q86UQ0	ZN589_HUMAN	ZNF589 SZF1
Q86UQ8	NFE4_HUMAN	NFE4
Q86US8	EST1A_HUMAN	SMG6 C17orf31 EST1A KIAA0732
Q86UT6	NLRX1_HUMAN	NLRX1 NOD26 NOD5 NOD9
Q86UU0	BCL9L_HUMAN	BCL9L DLNB11
Q86UV5	UBP48_HUMAN	USP48 USP31
Q86UV6	TRI74_HUMAN	TRIM74 TRIM50C
Q86UV7	TRI73_HUMAN	TRIM73 TRIM50B
Q86UW1	OSTA_HUMAN	SLC51A OSTA
Q86V15	CASZ1_HUMAN	CASZ1 CST SRG ZNF693
Q86V20	SHLD2_HUMAN	SHLD2 FAM35A RINN2
Q86V86	PIM3_HUMAN	PIM3
Q86VB7	C163A_HUMAN	CD163 M130
Q86VD7	S2542_HUMAN	SLC25A42
Q86VE9	SERC5_HUMAN	SERINC5 C5orf12
Q86VI4	LAP4B_HUMAN	LAPTM4B PSEC0001
Q86VN1	VPS36_HUMAN	VPS36 C13orf9 EAP45 CGI-145
Q86VP3	PACS2_HUMAN	PACS2 KIAA0602 PACS1L
Q86VP6	CAND1_HUMAN	CAND1 KIAA0829 TIP120 TIP120A
Q86VR7	VS10L_HUMAN	VSIG10L
Q86VZ6	JAZF1_HUMAN	JAZF1 TIP27 ZNF802
Q86W42	THOC6_HUMAN	THOC6 WDR58 PSEC0006
Q86W50	MET16_HUMAN	METTL16 METT10D
Q86W54	SPA24_HUMAN	SPATA24
Q86W56	PARG_HUMAN	PARG
Q86WA8	LONP2_HUMAN	LONP2 LONP
Q86WA9	S2611_HUMAN	SLC26A11
Q86WB0	NIPA_HUMAN	ZC3HC1 NIPA HSPC216
Q86WB7	UN93A_HUMAN	UNC93A
Q86WH2	RASF3_HUMAN	RASSF3
Q86WI3	NLRC5_HUMAN	NLRC5 NOD27 NOD4
Q86WJ1	CHD1L_HUMAN	CHD1L ALC1
Q86WP2	GPBP1_HUMAN	GPBP1 GPBP SSH6
Q86WT6	TRI69_HUMAN	TRIM69 RNF36 HSD-34 HSD34
Q86WV1	SKAP1_HUMAN	SKAP1 SCAP1 SKAP55
Q86WV5	TEN1L_HUMAN	TEN1 C17orf106
Q86WX3	AROS_HUMAN	RPS19BP1 AROS
Q86X24	HORM1_HUMAN	HORMAD1 NOHMA
Q86X51	EZHIP_HUMAN	EZHIP CXorf67
Q86X55	CARM1_HUMAN	CARM1 PRMT4
Q86X76	NIT1_HUMAN	NIT1
Q86X95	CIR1_HUMAN	CIR1 CIR
Q86XA0	MET23_HUMAN	METTL23 C17orf95
Q86XD5	F131B_HUMAN	FAM131B KIAA0773
Q86XF0	DYR2_HUMAN	DHFR2 DHFRL1 DHFRP4
Q86XJ1	GA2L3_HUMAN	GAS2L3
Q86XK2	FBX11_HUMAN	FBXO11 FBX11 PRMT9 VIT1 UG063H01
Q86XK3	SFR1_HUMAN	SFR1 C10orf78 MEI5 MEIR5
Q86XN8	MEX3D_HUMAN	MEX3D KIAA2031 RKHD1 RNF193
Q86XP3	DDX42_HUMAN	DDX42
Q86XR7	TCAM2_HUMAN	TICAM2 TIRAP3 TIRP TRAM
Q86XR8	CEP57_HUMAN	CEP57 KIAA0092 TSP57
Q86XT4	TRI50_HUMAN	TRIM50 TRIM50A
Q86XZ4	SPAS2_HUMAN	SPATS2 SCR59 SPATA10 Nbla00526
Q86Y01	DTX1_HUMAN	DTX1
Q86Y07	VRK2_HUMAN	VRK2
Q86Y25	Z354C_HUMAN	ZNF354C KID3
Q86Y39	NDUAB_HUMAN	NDUFA11
Q86Y46	K2C73_HUMAN	KRT73 K6IRS3 KB36 KRT6IRS3
Q86Y91	KI18B_HUMAN	KIF18B
Q86YD1	PTOV1_HUMAN	PTOV1 ACID2 PP642 UNQ6127/PRO20092
Q86YF9	DZIP1_HUMAN	DZIP1 DZIP DZIP2 KIAA0996
Q86YH6	DLP1_HUMAN	PDSS2 C6orf210 DLP1
Q86YI8	PHF13_HUMAN	PHF13
Q86YJ7	AN13B_HUMAN	ANKRD13B
Q86YL7	PDPN_HUMAN	PDPN GP36 PSEC0003 PSEC0025
Q86YN6	PRGC2_HUMAN	PPARGC1B PERC PGC1 PGC1B PPARGC1
Q86YP4	P66A_HUMAN	GATAD2A
Q86YR5	GPSM1_HUMAN	GPSM1 AGS3
Q86YS6	RAB43_HUMAN	RAB43 RAB41
Q86YS7	C2CD5_HUMAN	C2CD5 CDP138 KIAA0528
Q86YT5	S13A5_HUMAN	SLC13A5 NACT
Q86YT6	MIB1_HUMAN	MIB1 DIP1 KIAA1323 ZZANK2
Q86YT9	JAML_HUMAN	JAML AMICA1 UNQ722/PRO1387
Q86YW0	PLCZ1_HUMAN	PLCZ1
Q86YZ3	HORN_HUMAN	HRNR S100A18
Q86Z02	HIPK1_HUMAN	HIPK1 KIAA0630 MYAK NBAK2
Q8HWS3	RFX6_HUMAN	RFX6 RFXDC1
Q8IU68	TMC8_HUMAN	TMC8 EVER2 EVIN2
Q8IU80	TMPS6_HUMAN	TMPRSS6 UNQ354/PRO618
Q8IU85	KCC1D_HUMAN	CAMK1D CAMKID
Q8IUD2	RB6I2_HUMAN	ERC1 ELKS KIAA1081 RAB6IP2
Q8IUE6	H2A2B_HUMAN	H2AC21 HIST2H2AB
Q8IUF8	RIOX2_HUMAN	RIOX2 MDIG MINA MINA53 NO52
Q8IUH3	RBM45_HUMAN	RBM45 DRB1 DRBP1
Q8IUH4	ZDH13_HUMAN	ZDHHC13 HIP14L HIP3RP
Q8IUH5	ZDH17_HUMAN	ZDHHC17 HIP14 HIP3 HYPH KIAA0946 HSPC294
Q8IUI8	CRLF3_HUMAN	CRLF3 CREME9 CRLM9 CYTOR4 P48
Q8IUR6	CRERF_HUMAN	CREBRF C5orf41
Q8IUR7	ARMC8_HUMAN	ARMC8 S863-2
Q8IUW5	RELL1_HUMAN	RELL1 PSEC0162
Q8IUX1	T126B_HUMAN	TMEM126B HT007
Q8IV04	TB10C_HUMAN	TBC1D10C
Q8IV20	LACC1_HUMAN	LACC1 C13orf31 FAMIN
Q8IV36	HID1_HUMAN	HID1 C17orf28 DMC1
Q8IV48	ERI1_HUMAN	ERI1 3'EXO THEX1
Q8IV63	VRK3_HUMAN	VRK3
Q8IV76	PASD1_HUMAN	PASD1
Q8IVE3	PKHH2_HUMAN	PLEKHH2 KIAA2028
Q8IVF2	AHNK2_HUMAN	AHNAK2 C14orf78 KIAA2019
Q8IVF7	FMNL3_HUMAN	FMNL3 FHOD3 FRL2 KIAA2014 WBP3
Q8IVJ1	S41A1_HUMAN	SLC41A1
Q8IVL5	P3H2_HUMAN	P3H2 LEPREL1 MLAT4
Q8IVM0	CCD50_HUMAN	CCDC50 C3orf6
Q8IVQ6	ZDH21_HUMAN	ZDHHC21
Q8IVS2	FABD_HUMAN	MCAT MT
Q8IVS8	GLCTK_HUMAN	GLYCTK HBEBP4 LP5910
Q8IVT2	MISP_HUMAN	MISP C19orf21
Q8IVT5	KSR1_HUMAN	KSR1 KSR
Q8IVU3	HERC6_HUMAN	HERC6
Q8IW19	APLF_HUMAN	APLF C2orf13 PALF XIP1
Q8IW35	CEP97_HUMAN	CEP97 LRRIQ2
Q8IW41	MAPK5_HUMAN	MAPKAPK5 PRAK
Q8IWA0	WDR75_HUMAN	WDR75 UTP17
Q8IWA4	MFN1_HUMAN	MFN1
Q8IWB7	WDFY1_HUMAN	WDFY1 FENS1 KIAA1435 WDF1 ZFYVE17
Q8IWE2	NXP20_HUMAN	FAM114A1 NOXP20
Q8IWJ2	GCC2_HUMAN	GCC2 KIAA0336 RANBP2L4
Q8IWL3	HSC20_HUMAN	HSCB DNAJC20 HSC20
Q8IWL8	STH_HUMAN	STH
Q8IWQ3	BRSK2_HUMAN	BRSK2 C11orf7 PEN11B SADA STK29 HUSSY-12
Q8IWS0	PHF6_HUMAN	PHF6 CENP-31 KIAA1823
Q8IWT3	CUL9_HUMAN	CUL9 H7AP1 KIAA0708 PARC
Q8IWT6	LRC8A_HUMAN	LRRC8A KIAA1437 LRRC8 SWELL1 UNQ221/PRO247
Q8IWU2	LMTK2_HUMAN	LMTK2 AATYK2 BREK KIAA1079 KPI2 LMR2
Q8IWU4	ZNT8_HUMAN	SLC30A8 ZNT8
Q8IWU5	SULF2_HUMAN	SULF2 KIAA1247 UNQ559/PRO1120
Q8IWU6	SULF1_HUMAN	SULF1 KIAA1077
Q8IWV1	LAX1_HUMAN	LAX1 LAX
Q8IWY9	CDAN1_HUMAN	CDAN1 UNQ664/PRO1295
Q8IWZ6	BBS7_HUMAN	BBS7 BBS2L1
Q8IX03	KIBRA_HUMAN	WWC1 KIAA0869
Q8IX05	CD302_HUMAN	CD302 CLEC13A DCL1 KIAA0022
Q8IX15	HOMEZ_HUMAN	HOMEZ KIAA1443
Q8IX21	SLF2_HUMAN	SLF2 C10orf6 FAM178A
Q8IXB1	DJC10_HUMAN	DNAJC10 ERDJ5 UNQ495/PRO1012
Q8IXF0	NPAS3_HUMAN	NPAS3 BHLHE12 MOP6 PASD6
Q8IXH6	T53I2_HUMAN	TP53INP2 C20orf110 DOR PINH
Q8IXH8	CAD26_HUMAN	CDH26
Q8IXI1	MIRO2_HUMAN	RHOT2 ARHT2 C16orf39
Q8IXJ6	SIR2_HUMAN	SIRT2 SIR2L SIR2L2
Q8IXK0	PHC2_HUMAN	PHC2 EDR2 PH2
Q8IXL6	FA20C_HUMAN	FAM20C DMP4
Q8IXL7	MSRB3_HUMAN	MSRB3 UNQ1965/PRO4487
Q8IXM2	BAP18_HUMAN	BAP18 C17orf49
Q8IXM3	RM41_HUMAN	MRPL41 BMRP MRPL27 RPML27 PIG3
Q8IXQ5	KLHL7_HUMAN	KLHL7
Q8IXQ6	PARP9_HUMAN	PARP9 BAL BAL1
Q8IXV7	KLD8B_HUMAN	KLHDC8B FP17659
Q8IXW5	RPAP2_HUMAN	RPAP2 C1orf82
Q8IXZ2	ZC3H3_HUMAN	ZC3H3 KIAA0150 SMICL ZC3HDC3
Q8IY18	SMC5_HUMAN	SMC5 KIAA0594 SMC5L1
Q8IY21	DDX60_HUMAN	DDX60
Q8IY22	CMIP_HUMAN	CMIP KIAA1694 TCMIP
Q8IY31	IFT20_HUMAN	IFT20
Q8IY57	YAF2_HUMAN	YAF2
Q8IY81	SPB1_HUMAN	FTSJ3 SB92
Q8IY92	SLX4_HUMAN	SLX4 BTBD12 KIAA1784 KIAA1987
Q8IY95	TM192_HUMAN	TMEM192
Q8IYA6	CKP2L_HUMAN	CKAP2L
Q8IYB4	PEX5R_HUMAN	PEX5L PEX5R PXR2
Q8IYB8	SUV3_HUMAN	SUPV3L1 SUV3
Q8IYH5	ZZZ3_HUMAN	ZZZ3
Q8IYI6	EXOC8_HUMAN	EXOC8
Q8IYJ3	SYTL1_HUMAN	SYTL1 SLP1 SB146
Q8IYL3	CA174_HUMAN	C1orf174
Q8IYM9	TRI22_HUMAN	TRIM22 RNF94 STAF50
Q8IYR6	TEFF1_HUMAN	TMEFF1 C9orf2
Q8IYT2	CMTR2_HUMAN	CMTR2 AFT FTSJD1
Q8IYU2	HACE1_HUMAN	HACE1 KIAA1320
Q8IYW5	RN168_HUMAN	RNF168
Q8IYX3	CC116_HUMAN	CCDC116
Q8IYX4	DND1_HUMAN	DND1 RBMS4
Q8IZ07	AN13A_HUMAN	ANKRD13A ANKRD13
Q8IZ08	GP135_HUMAN	GPR135
Q8IZ26	ZNF34_HUMAN	ZNF34 KOX32
Q8IZC4	RTKN2_HUMAN	RTKN2 PLEKHK1
Q8IZD2	KMT2E_HUMAN	KMT2E MLL5
Q8IZD4	DCP1B_HUMAN	DCP1B
Q8IZD9	DOCK3_HUMAN	DOCK3 KIAA0299 MOCA
Q8IZE3	PACE1_HUMAN	SCYL3 PACE1
Q8IZH2	XRN1_HUMAN	XRN1 SEP1
Q8IZL2	MAML2_HUMAN	MAML2 KIAA1819
Q8IZL8	PELP1_HUMAN	PELP1 HMX3 MNAR
Q8IZN3	ZDH14_HUMAN	ZDHHC14
Q8IZQ1	WDFY3_HUMAN	WDFY3 KIAA0993
Q8IZQ8	MYCD_HUMAN	MYOCD MYCD
Q8IZT6	ASPM_HUMAN	ASPM MCPH5
Q8IZU3	SYCP3_HUMAN	SYCP3 SCP3
Q8IZY2	ABCA7_HUMAN	ABCA7
Q8N0T1	RBIS_HUMAN	RBIS C8orf59
Q8N0U4	F185A_HUMAN	FAM185A
Q8N0U8	VKORL_HUMAN	VKORC1L1
Q8N0V5	GNT2A_HUMAN	GCNT2 GCNT5 II NACGT1
Q8N0W4	NLGNX_HUMAN	NLGN4X KIAA1260 NLGN4 UNQ365/PRO701
Q8N0X7	SPART_HUMAN	SPART KIAA0610 SPG20 TAHCCP1
Q8N0Z2	ABRA_HUMAN	ABRA
Q8N0Z3	SPICE_HUMAN	SPICE1 CCDC52 SPICE
Q8N108	MIER1_HUMAN	MIER1 KIAA1610
Q8N122	RPTOR_HUMAN	RPTOR KIAA1303 RAPTOR
Q8N137	CNTRB_HUMAN	CNTROB LIP8 PP1221
Q8N138	ORML3_HUMAN	ORMDL3
Q8N140	EID3_HUMAN	EID3
Q8N157	AHI1_HUMAN	AHI1
Q8N163	CCAR2_HUMAN	CCAR2 DBC1 KIAA1967
Q8N183	NDUF2_HUMAN	NDUFAF2 NDUFA12L
Q8N1B4	VPS52_HUMAN	VPS52 SACM2L
Q8N1G0	ZN687_HUMAN	ZNF687 KIAA1441
Q8N1G2	CMTR1_HUMAN	CMTR1 FTSJD2 KIAA0082 MTR1
Q8N1I0	DOCK4_HUMAN	DOCK4 KIAA0716
Q8N1N5	CRPAK_HUMAN	CRIPAK
Q8N257	H2B3B_HUMAN	H2BU1 HIST3H2BB
Q8N2F6	ARM10_HUMAN	ARMC10 SVH PSEC0198
Q8N2I9	STK40_HUMAN	STK40 SGK495 SHIK
Q8N2M8	CLASR_HUMAN	CLASRP SFRS16 SWAP2 UNQ2428/PRO4988
Q8N2W9	PIAS4_HUMAN	PIAS4 PIASG
Q8N335	GPD1L_HUMAN	GPD1L KIAA0089
Q8N336	ELMD1_HUMAN	ELMOD1
Q8N344	MIER2_HUMAN	MIER2 KIAA1193
Q8N357	S35F6_HUMAN	SLC35F6 C2orf18 UNQ3047/PRO9863
Q8N371	KDM8_HUMAN	KDM8 JMJD5
Q8N392	RHG18_HUMAN	ARHGAP18
Q8N393	ZN786_HUMAN	ZNF786
Q8N394	TMTC2_HUMAN	TMTC2
Q8N3C0	ASCC3_HUMAN	ASCC3 HELIC1
Q8N3J5	PPM1K_HUMAN	PPM1K PP2CM
Q8N3J9	ZN664_HUMAN	ZNF664 ZFOC1 ZNF176
Q8N3S3	PHTF2_HUMAN	PHTF2
Q8N3V7	SYNPO_HUMAN	SYNPO KIAA1029
Q8N3Y1	FBXW8_HUMAN	FBXW8 FBW6 FBW8 FBX29 FBXO29 FBXW6
Q8N3Y7	RDHE2_HUMAN	SDR16C5 RDHE2
Q8N3Z3	GTPB8_HUMAN	GTPBP8
Q8N3Z6	ZCHC7_HUMAN	ZCCHC7 HSPC086
Q8N441	FGRL1_HUMAN	FGFRL1 FGFR5 FHFR UNQ480/PRO943
Q8N474	SFRP1_HUMAN	SFRP1 FRP FRP1 SARP2
Q8N488	RYBP_HUMAN	RYBP DEDAF YEAF1
Q8N490	PNKD_HUMAN	PNKD KIAA1184 MR1 TAHCCP2 FKSG19 UNQ2491/PRO5778
Q8N4C6	NIN_HUMAN	NIN KIAA1565
Q8N4C8	MINK1_HUMAN	MINK1 B55 MAP4K6 MINK YSK2 ZC3
Q8N4H5	TOM5_HUMAN	TOMM5 C9orf105 TOM5
Q8N4J0	CARME_HUMAN	CARNMT1 C9orf41
Q8N4N8	KIF2B_HUMAN	KIF2B
Q8N4Q1	MIA40_HUMAN	CHCHD4 MIA40
Q8N4T4	ARG39_HUMAN	ARHGEF39 C9orf100
Q8N4X5	AF1L2_HUMAN	AFAP1L2 KIAA1914 XB130
Q8N511	TM199_HUMAN	TMEM199 C17orf32
Q8N543	OGFD1_HUMAN	OGFOD1 KIAA1612 TPA1
Q8N556	AFAP1_HUMAN	AFAP1 AFAP
Q8N5A5	ZGPAT_HUMAN	ZGPAT GPATC6 GPATCH6 KIAA1847 ZC3H9 ZC3HDC9 ZIP
Q8N5F7	NKAP_HUMAN	NKAP
Q8N5I2	ARRD1_HUMAN	ARRDC1
Q8N5I3	KCNRG_HUMAN	KCNRG CLLD4
Q8N5J2	MINY1_HUMAN	MINDY1 FAM63A KIAA1390
Q8N5K1	CISD2_HUMAN	CISD2 CDGSH2 ERIS ZCD2
Q8N5M1	ATPF2_HUMAN	ATPAF2 ATP12 LP3663
Q8N5M9	JAGN1_HUMAN	JAGN1
Q8N5N7	RM50_HUMAN	MRPL50
Q8N653	LZTR1_HUMAN	LZTR1 TCFL2
Q8N668	COMD1_HUMAN	COMMD1 C2orf5 MURR1
Q8N682	DRAM1_HUMAN	DRAM1 DRAM
Q8N684	CPSF7_HUMAN	CPSF7
Q8N693	ESX1_HUMAN	ESX1 ESX1L ESX1R
Q8N6H7	ARFG2_HUMAN	ARFGAP2 ZNF289 Nbla10535
Q8N6N3	CA052_HUMAN	C1orf52 BAG GM117
Q8N6Q3	CD177_HUMAN	CD177 NB1 PRV1 UNQ595/PRO1181
Q8N6S4	AN13C_HUMAN	ANKRD13C
Q8N6T7	SIR6_HUMAN	SIRT6 SIR2L6
Q8N720	ZN655_HUMAN	ZNF655 VIK
Q8N726	ARF_HUMAN	CDKN2A CDKN2 MLM
Q8N752	KC1AL_HUMAN	CSNK1A1L
Q8N7J2	AMER2_HUMAN	AMER2 FAM123A
Q8N865	CG031_HUMAN	C7orf31
Q8N884	CGAS_HUMAN	CGAS C6orf150 MB21D1
Q8N895	ZN366_HUMAN	ZNF366
Q8N8E2	ZN513_HUMAN	ZNF513
Q8N8E3	CE112_HUMAN	CEP112 CCDC46
Q8N8F7	LSME1_HUMAN	LSMEM1 C7orf53
Q8N8J7	F241A_HUMAN	FAM241A C4orf32
Q8N8N0	RN152_HUMAN	RNF152
Q8N8Q3	ENDOV_HUMAN	ENDOV
Q8N8R3	MCATL_HUMAN	SLC25A29 C14orf69 ORNT3
Q8N8R7	AL14E_HUMAN	ARL14EP ARF7EP C11orf46
Q8N8S7	ENAH_HUMAN	ENAH MENA
Q8N960	CE120_HUMAN	CEP120 CCDC100
Q8N961	ABTB2_HUMAN	ABTB2
Q8N966	ZDH22_HUMAN	ZDHHC22 C14orf59
Q8N983	RM43_HUMAN	MRPL43
Q8N987	NECA1_HUMAN	NECAB1 EFCBP1
Q8N9A8	NEPR1_HUMAN	CNEP1R1 C16orf69 TMEM188
Q8N9F0	NAT8L_HUMAN	NAT8L CML3
Q8N9L9	ACOT4_HUMAN	ACOT4 PTE2B PTEIB
Q8N9N2	ASCC1_HUMAN	ASCC1 CGI-18
Q8N9R8	SCAI_HUMAN	SCAI C9orf126
Q8N9T8	KRI1_HUMAN	KRI1
Q8NA42	ZN383_HUMAN	ZNF383 HSD17
Q8NA58	PNDC1_HUMAN	PNLDC1
Q8NA72	POC5_HUMAN	POC5 C5orf37
Q8NAP3	ZBT38_HUMAN	ZBTB38
Q8NAT1	PMGT2_HUMAN	POMGNT2 AGO61 C3orf39 EOGTL GTDC2
Q8NAV1	PR38A_HUMAN	PRPF38A
Q8NB16	MLKL_HUMAN	MLKL
Q8NB49	AT11C_HUMAN	ATP11C ATPIG ATPIQ
Q8NBF2	NHLC2_HUMAN	NHLRC2
Q8NBJ4	GOLM1_HUMAN	GOLM1 C9orf155 GOLPH2 PSEC0242 UNQ686/PRO1326
Q8NBJ7	SUMF2_HUMAN	SUMF2 PSEC0171 UNQ1968/PRO4500
Q8NBJ9	SIDT2_HUMAN	SIDT2 CGI-40 PSEC0072 UNQ685/PRO1325
Q8NBK3	SUMF1_HUMAN	SUMF1 PSEC0152 UNQ3037/PRO9852
Q8NBM4	UBAC2_HUMAN	UBAC2 PHGDHL1 PSEC0110
Q8NBP7	PCSK9_HUMAN	PCSK9 NARC1 PSEC0052
Q8NBT0	POC1A_HUMAN	POC1A WDR51A
Q8NBT2	SPC24_HUMAN	SPC24 SPBC24
Q8NBW4	S38A9_HUMAN	SLC38A9 URLC11
Q8NBX0	SCPDL_HUMAN	SCCPDH CGI-49
Q8NBZ0	IN80E_HUMAN	INO80E CCDC95
Q8NC51	PAIRB_HUMAN	SERBP1 PAIRBP1 CGI-55
Q8NC60	NOA1_HUMAN	NOA1 C4orf14
Q8NCC5	SPX3_HUMAN	SLC37A3 SPX3
Q8NCD3	HJURP_HUMAN	HJURP FAKTS FLEG1 URLC9
Q8NCE0	SEN2_HUMAN	TSEN2 SEN2
Q8NCG7	DGLB_HUMAN	DAGLB
Q8NCK7	MOT11_HUMAN	SLC16A11 MCT11
Q8NCL4	GALT6_HUMAN	GALNT6
Q8NCM8	DYHC2_HUMAN	DYNC2H1 DHC1B DHC2 DNCH2 DYH1B KIAA1997
Q8NCN4	RN169_HUMAN	RNF169 KIAA1991
Q8NCR0	B3GL2_HUMAN	B3GALNT2
Q8NCR6	SMRP1_HUMAN	SMRP1 C9orf24 CBE1
Q8NCT1	ARRD4_HUMAN	ARRDC4
Q8NCW5	NNRE_HUMAN	NAXE AIBP APOA1BP YJEFN1
Q8NCY6	MSD4_HUMAN	MSANTD4 KIAA1826 DC25
Q8ND25	ZNRF1_HUMAN	ZNRF1 NIN283
Q8ND56	LS14A_HUMAN	LSM14A C19orf13 FAM61A RAP55 RAP55A
Q8ND76	CCNY_HUMAN	CCNY C10orf9 CBCP1 CFP1
Q8ND90	PNMA1_HUMAN	PNMA1 MA1
Q8NDF8	PAPD5_HUMAN	TENT4B GLD4 PAPD5 TRF4-2 TUT3
Q8NDG6	TDRD9_HUMAN	TDRD9 C14orf75
Q8NDH3	PEPL1_HUMAN	NPEPL1 KIAA1974
Q8NDI1	EHBP1_HUMAN	EHBP1 KIAA0903 NACSIN
Q8NDL9	CBPC5_HUMAN	AGBL5 CCP5
Q8NDV3	SMC1B_HUMAN	SMC1B SMC1L2
Q8NDV7	TNR6A_HUMAN	TNRC6A CAGH26 KIAA1460 TNRC6
Q8NDX5	PHC3_HUMAN	PHC3 EDR3 PH3
Q8NE09	RGS22_HUMAN	RGS22
Q8NE35	CPEB3_HUMAN	CPEB3 KIAA0940
Q8NE71	ABCF1_HUMAN	ABCF1 ABC50
Q8NE79	POPD1_HUMAN	BVES POP1 POPDC1
Q8NE86	MCU_HUMAN	MCU C10orf42 CCDC109A
Q8NEB7	ACRBP_HUMAN	ACRBP
Q8NEC7	GSTCD_HUMAN	GSTCD
Q8NEJ0	DUS18_HUMAN	DUSP18 LMWDSP20
Q8NEJ9	NGDN_HUMAN	NGDN C14orf120
Q8NEP3	DAAF1_HUMAN	DNAAF1 LRRC50
Q8NEQ6	SRARP_HUMAN	SRARP C1orf64 ERRF SSPR
Q8NEU8	DP13B_HUMAN	APPL2 DIP13B
Q8NEW0	ZNT7_HUMAN	SLC30A7 ZNT7 ZNTL2
Q8NEX9	DR9C7_HUMAN	SDR9C7 RDHS SDRO
Q8NEY8	PPHLN_HUMAN	PPHLN1 HSPC206 HSPC232
Q8NEZ2	VP37A_HUMAN	VPS37A HCRP1
Q8NEZ4	KMT2C_HUMAN	KMT2C HALR KIAA1506 MLL3
Q8NF37	PCAT1_HUMAN	LPCAT1 AYTL2 PFAAP3
Q8NF64	ZMIZ2_HUMAN	ZMIZ2 KIAA1886 ZIMP7 HRIHFB2007
Q8NF91	SYNE1_HUMAN	SYNE1 C6orf98 KIAA0796 KIAA1262 KIAA1756 MYNE1
Q8NF99	ZN397_HUMAN	ZNF397 ZNF47 ZSCAN15
Q8NFA0	UBP32_HUMAN	USP32 USP10
Q8NFD5	ARI1B_HUMAN	ARID1B BAF250B DAN15 KIAA1235 OSA2
Q8NFF5	FAD1_HUMAN	FLAD1 PP591
Q8NFG4	FLCN_HUMAN	FLCN BHD
Q8NFH4	NUP37_HUMAN	NUP37
Q8NFH5	NUP35_HUMAN	NUP35 MP44 NUP53
Q8NFJ5	RAI3_HUMAN	GPRC5A GPCR5A RAI3 RAIG1
Q8NFJ9	BBS1_HUMAN	BBS1 BBS2L2
Q8NFM7	I17RD_HUMAN	IL17RD IL17RLM SEF UNQ6115/PRO20026
